route_id,agency_id,route_short_name,route_long_name,route_type
BR_TAGO_JUB305001680,A1,84,인덕마을->소양행정복지센터,0
BR_TAGO_JUB305001681,A1,84,일임리->인덕마을,0
BR_TAGO_JUB305001682,A1,84,일임리->소양,0
BR_TAGO_JUB305001683,A1,85,용문사->응암마을,0
BR_TAGO_JUB305001684,A1,85,용문사->응암마을(원신원),0
BR_TAGO_JUB305001685,A1,85,용문사->응암마을(월상리),0
BR_TAGO_JUB305001686,A1,85,용문사->응암마을(월상o원신원x),0
BR_TAGO_JUB305001687,A1,85,용문사->소양행정복지,0
BR_TAGO_JUB305001688,A1,85,응암마을->용문,0
BR_TAGO_JUB305001689,A1,86,월상리->분토종점,0
BR_TAGO_JUB305001690,A1,86,월상리->분토종점(용문사),0
BR_TAGO_JUB305001691,A1,86,월상리->소양행정복지,0
BR_TAGO_JUB305001692,A1,86,분토종점->월상리,0
BR_TAGO_JUB305001693,A1,86,소양행정복지->월상리,0
BR_TAGO_JUB305001694,A1,83,소양->소양,0
BR_TAGO_JUB305001695,A1,87-1,다리목->약암마을,0
BR_TAGO_JUB305001696,A1,87-1,다리목->소양행정복지,0
BR_TAGO_JUB305001697,A1,87-2,약암마을->다리목,0
BR_TAGO_JUB305001698,A1,90,원안덕마을->전북도립미술관,0
BR_TAGO_JUB305001699,A1,90,탑선마을->전북도립미술,0
BR_TAGO_JUB305001700,A1,90,전북도립미술관->원안덕마을,0
BR_TAGO_JUB305001701,A1,90,전북도립미술관->탑선마을,0
BR_TAGO_JUB305001702,A1,91,막은댐->전북도립미술관,0
BR_TAGO_JUB305001703,A1,91,하운암->전북도립미술,0
BR_TAGO_JUB305001704,A1,91,장작골->전북도립미술관,0
BR_TAGO_JUB305001705,A1,91,장작골->전북도립미술,0
BR_TAGO_JUB305001706,A1,91,전북도립미술관->막은,0
BR_TAGO_JUB305001707,A1,91,전북도립미술관->하운암,0
BR_TAGO_JUB305001708,A1,91,전북도립미술관->장작골,0
BR_TAGO_JUB305001709,A1,92,하운암->전북도립미술관,0
BR_TAGO_JUB305001710,A1,92,대모->전북도립미술관,0
BR_TAGO_JUB305001711,A1,92,장작골->전북도립미술관,0
BR_TAGO_JUB305001712,A1,92,전북도립미술관->막은댐,0
BR_TAGO_JUB305001713,A1,92,전북도립미술관->하운암,0
BR_TAGO_JUB305001714,A1,92,전북도립미술관->가는정이,0
BR_TAGO_JUB305001715,A1,92,가는정이->전북도립미술관,0
BR_TAGO_JUB305001716,A1,70,상관주민센터->민목리,0
BR_TAGO_JUB305001717,A1,70,민목리->상관주민센터,0
BR_TAGO_JUB305001718,A1,70,민목리->상관주민센터,0
BR_TAGO_JUB305001719,A1,77,상관주민센터->대흥마,0
BR_TAGO_JUB305001720,A1,77,대흥마->상관주민센터,0
BR_TAGO_JUB305001722,A1,82-1,상리-앞멀,0
BR_TAGO_JUB305001724,A1,82-1,상망표->소양행정복지,0
BR_TAGO_JUB305001725,A1,82-1,소양행정복지->앞멀,0
BR_TAGO_JUB305001726,A1,82-1,상망표->앞멀,0
BR_TAGO_JUB305001727,A1,82-2,앞멀->소양행정복,0
BR_TAGO_JUB305001728,A1,82-2,소양행정복지->상망표,0
BR_TAGO_JUB305001729,A1,82-2,앞멀->소양행정복지,0
BR_TAGO_JUB305001730,A1,83,거인마을->소양행정,0
BR_TAGO_JUB305001731,A1,84,소양->일임리,0
BR_TAGO_JUB305001732,A1,84,일임리->인덕마을(완주대대),0
BR_TAGO_JUB305001733,A1,84,소양행정복지센터->인덕마을,0
BR_TAGO_JUB305001734,A1,84,일임->인덕마을,0
BR_TAGO_JUB305001735,A1,84,일임리->소양,0
BR_TAGO_JUB305001736,A1,85,응암마을->용문사,0
BR_TAGO_JUB305001737,A1,85,응암마을->용문사(월상리),0
BR_TAGO_JUB305001739,A1,85,응암마을->용문사,0
BR_TAGO_JUB305001740,A1,85,응암마을->소양,0
BR_TAGO_JUB305001741,A1,85,소양행정복지->용문사,0
BR_TAGO_JUB305001742,A1,86,분토종점->소양,0
BR_TAGO_JUB305001743,A1,87-1,소양행정복지->약암마을,0
BR_TAGO_JUB305001744,A1,87-2,소양행정복지->다리목,0
BR_TAGO_JUB305001745,A1,87-2,약암마을->소양행정복지,0
BR_TAGO_JUB305001746,A1,82-2,소양행정복지센터->상망표,0
BR_TAGO_JUB305001748,A1,70,상관주민센터->민목리,0
BR_TAGO_JUB305001749,A1,5-5,5-5어린이날 특별노선,0
BR_TAGO_JUB305001752,A1,110,비전대->대성동종점,0
BR_TAGO_JUB305001753,A1,110,대성동종점->비전대,0
BR_TAGO_JUB305001756,A1,383,비전대->우석대,0
BR_TAGO_JUB305001757,A1,383,우석대->비전대,0
BR_TAGO_JUB305001758,A1,386,전주대->고려온천,0
BR_TAGO_JUB305001759,A1,386,고려온천->전주대,0
BR_TAGO_JUB305001760,A1,2001,평화동종점->송천동종점,0
BR_TAGO_JUB305001761,A1,2001,송천동종점->평화동종점,0
BR_TAGO_JUB305001762,A1,2002,평화동종점->송천동종점,0
BR_TAGO_JUB305001763,A1,2002,송천동종점->평화동종점,0
BR_TAGO_JUB305001764,A1,6001,비전대->비전대,0
BR_TAGO_JUB305001765,A1,6002,비전대->비전대,0
BR_TAGO_JUB305001766,A1,101,평화동종점->이마트,0
BR_TAGO_JUB305001767,A1,403,월드컵경기장->화원,0
BR_TAGO_JUB305001768,A1,403,화원->월드컵경기장,0
BR_TAGO_JUB305001769,A1,103-1,송천동종점->전주시양묘장,0
BR_TAGO_JUB305001770,A1,103-2,전주시양묘장->송천동종점,0
BR_TAGO_JUB305001773,A1,4000,전주대캠퍼스->마당재,0
BR_TAGO_JUB305001778,A1,101,이마트->전북대종점,0
BR_TAGO_JUB305001783,A1,10,평화코오롱->추동,0
BR_TAGO_JUB305001784,A1,10,평화코오롱->완산생활체육공원,0
BR_TAGO_JUB305001785,A1,10,평화코오롱->완산생활체육공원,0
BR_TAGO_JUB305001786,A1,10,평화코오롱->완산생활체육공원,0
BR_TAGO_JUB305001787,A1,10,풍남문->추동,0
BR_TAGO_JUB305001788,A1,10,추동->평화코오롱,0
BR_TAGO_JUB305001789,A1,10,완산생활체육공원->평화코오롱,0
BR_TAGO_JUB305001790,A1,10,완산생활체육공원->평화코오롱,0
BR_TAGO_JUB305001791,A1,17,풍남문->흑석골종점,0
BR_TAGO_JUB305001792,A1,17,흑석골종점->풍남문,0
BR_TAGO_JUB305001793,A1,18,월드컵경기장->백구,0
BR_TAGO_JUB305001794,A1,18,월드컵경기장->용지종점,0
BR_TAGO_JUB305001795,A1,18,태평마을입구->백구,0
BR_TAGO_JUB305001796,A1,18,백구->월드컵경기장,0
BR_TAGO_JUB305001797,A1,18,용지종점->월드컵경기장,0
BR_TAGO_JUB305001798,A1,18,백구->태평마을입구,0
BR_TAGO_JUB305001799,A1,18,용지종점->태평마을입구,0
BR_TAGO_JUB305001800,A1,19,월드컵경기장->춘강,0
BR_TAGO_JUB305001801,A1,19,태평마을입구->춘강,0
BR_TAGO_JUB305001802,A1,19,태평마을입구->춘강,0
BR_TAGO_JUB305001803,A1,19,월드컵경기장->춘강,0
BR_TAGO_JUB305001804,A1,19,춘강->월드컵경기장,0
BR_TAGO_JUB305001805,A1,19,춘강->태평마을입구,0
BR_TAGO_JUB305001806,A1,19,춘강->태평마을입구,0
BR_TAGO_JUB305001807,A1,19,춘강->월드컵경기장,0
BR_TAGO_JUB305001808,A1,41,하나로클럽->삼화동,0
BR_TAGO_JUB305001809,A1,41,삼화동->하나로클럽,0
BR_TAGO_JUB305001810,A1,46,하나로클럽->용신마을,0
BR_TAGO_JUB305001811,A1,46,용신마을->하나로클럽,0
BR_TAGO_JUB305001812,A1,47,하나로클럽->용덕마을,0
BR_TAGO_JUB305001813,A1,47,용덕마을->하나로클럽,0
BR_TAGO_JUB305001814,A1,62,흑석골종점->삼산리,0
BR_TAGO_JUB305001815,A1,62,삼산리->흑석골종점,0
BR_TAGO_JUB305001816,A1,62-1,흑석골종점->원상림,0
BR_TAGO_JUB305001817,A1,62-1,원상림->흑석골종점,0
BR_TAGO_JUB305001818,A1,63,흑석골종점->호동마을,0
BR_TAGO_JUB305001819,A1,63,호동마을->흑석골종점,0
BR_TAGO_JUB305001820,A1,63,삼산리->흑석골종점,0
BR_TAGO_JUB305001821,A1,63-1,흑석골종점->신덕마을,0
BR_TAGO_JUB305001822,A1,63-1,신덕마을->흑석골종점,0
BR_TAGO_JUB305001823,A1,82,어린이창의체험관->재전,0
BR_TAGO_JUB305001824,A1,82,재전->어린이창의체험관,0
BR_TAGO_JUB305001825,A1,59,전북대병원내->진조리은평,0
BR_TAGO_JUB305001826,A1,59,진조리은평->전북대병원내,0
BR_TAGO_JUB305001827,A1,94,어린이창의체험관->진기마을종점,0
BR_TAGO_JUB305001829,A1,94,진기마을종점->어린이창의체험관,0
BR_TAGO_JUB305001831,A1,97,송천삼거리롯데마트->진조리은평,0
BR_TAGO_JUB305001832,A1,97,진조리은평->송천삼거리롯데마트,0
BR_TAGO_JUB305001833,A1,99-1,진조리->진조리,0
BR_TAGO_JUB305001834,A1,99-2,진조리->진조리,0
BR_TAGO_JUB305001835,A1,40,월드컵경기장->고잔,0
BR_TAGO_JUB305001836,A1,40,월드컵경기장->고잔(신유강),0
BR_TAGO_JUB305001837,A1,40,태평마을입구->고잔(신유강),0
BR_TAGO_JUB305001838,A1,40,태평마을입구->고,0
BR_TAGO_JUB305001839,A1,40,고잔->월드컵경기장,0
BR_TAGO_JUB305001840,A1,40,고잔->월드컵경기장(신유강),0
BR_TAGO_JUB305001841,A1,40,고잔->태평마을입구,0
BR_TAGO_JUB305001842,A1,43,월드컵경기장->홍,0
BR_TAGO_JUB305001843,A1,43,월드컵경기장->홍개(팔선마을경로당),0
BR_TAGO_JUB305001844,A1,43,홍개->월드컵경기장(팔선마을경로당),0
BR_TAGO_JUB305001845,A1,43,홍개->월드컵경기장,0
BR_TAGO_JUB305001846,A1,45,월드컵경기장->덕동,0
BR_TAGO_JUB305001847,A1,45,월드컵경기장->덕동(매암당마),0
BR_TAGO_JUB305001848,A1,45,월드컵경기장->신기종,0
BR_TAGO_JUB305001849,A1,45,월드컵경기장->신기종점(매암당마),0
BR_TAGO_JUB305001850,A1,45,덕동->월드컵경기장(매암당마),0
BR_TAGO_JUB305001851,A1,45,신기종점->월드컵경기장(매암당마),0
BR_TAGO_JUB305001852,A1,45,덕동->월드컵경기장(매암),0
BR_TAGO_JUB305001853,A1,45,신기종점->월드컵경기장(매암),0
BR_TAGO_JUB305001854,A1,48,월드컵경기장->신기종점,0
BR_TAGO_JUB305001855,A1,48,월드컵경기장->덕동,0
BR_TAGO_JUB305001856,A1,48,월드컵경기장->신기종점(방죽안청복),0
BR_TAGO_JUB305001857,A1,48,월드컵경기장->신기종점(용강서원),0
BR_TAGO_JUB305001858,A1,48,월드컵경기장->덕동(용강서원),0
BR_TAGO_JUB305001859,A1,48,신기종점->월드컵경기장,0
BR_TAGO_JUB305001860,A1,48,신기종점->월드컵경기장(용강서원),0
BR_TAGO_JUB305001861,A1,48,덕동->월드컵경기장(용강서원),0
BR_TAGO_JUB305001862,A1,48,신기종점->월드컵경기장(방죽안청복),0
BR_TAGO_JUB305001863,A1,48,덕동->월드컵경기장,0
BR_TAGO_JUB305001864,A1,81,모래내시장->소양,0
BR_TAGO_JUB305001865,A1,81,소양->모래내시장,0
BR_TAGO_JUB305001866,A1,16,풍남문->삼경사,0
BR_TAGO_JUB305001867,A1,16,삼경사->풍남문,0
BR_TAGO_JUB305001868,A1,45,고잔->월드컵경기장(고잔출),0
BR_TAGO_JUB305001869,A1,30,삼례역->둔산코아루2차아파트,0
BR_TAGO_JUB305001870,A1,30,둔산코아루2차아파트->삼례역,0
BR_TAGO_JUB305001871,A1,30,삼례역->둔산코아루2차아파트(농원),0
BR_TAGO_JUB305001872,A1,30,둔산코아루2차아파트->삼례역(농원),0
BR_TAGO_JUB305001873,A1,31,삼례역->둔산코아루2차아파트,0
BR_TAGO_JUB305001874,A1,31,둔산코아루2차아파트->삼례역,0
BR_TAGO_JUB305001875,A1,32,삼례역->비봉종점,0
BR_TAGO_JUB305001876,A1,32,비봉종점->삼례역,0
BR_TAGO_JUB305001877,A1,32,삼례터미널->비봉종점,0
BR_TAGO_JUB305001878,A1,32,비봉종점->삼례터미널,0
BR_TAGO_JUB305001879,A1,33,삼례역->지암마을,0
BR_TAGO_JUB305001880,A1,33,지암마을->삼례역,0
BR_TAGO_JUB305001881,A1,34,삼례역->지암마을,0
BR_TAGO_JUB305001882,A1,34,지암마을->삼례역,0
BR_TAGO_JUB305001883,A1,34-1,삼례역->지암마을,0
BR_TAGO_JUB305001884,A1,34-1,지암마을->삼례역,0
BR_TAGO_JUB305001885,A1,34-1,해전->지암마을,0
BR_TAGO_JUB305001886,A1,34-1,지암마을->해전,0
BR_TAGO_JUB305001887,A1,35,삼례역->고산터미널,0
BR_TAGO_JUB305001888,A1,35,고산터미널->삼례역,0
BR_TAGO_JUB305001889,A1,36,삼례역->고산터미널,0
BR_TAGO_JUB305001890,A1,36,고산터미널->삼례역,0
BR_TAGO_JUB305001891,A1,36,삼례역->완주국민체육센터,0
BR_TAGO_JUB305001892,A1,6-1,전주대학교->평화동종점,0
BR_TAGO_JUB305200003,A1,3-1,전주대학교->전동성당.한옥마을,0
BR_TAGO_JUB305200038,A1,79,전주동물원->금산사,0
BR_TAGO_JUB305200112,A1,385,전주대학교->우석대종점,0
BR_TAGO_JUB305200113,A1,385,우석대학교->전주대학교,0
BR_TAGO_JUB305200153,A1,522,코아루2차->전주대,0
BR_TAGO_JUB305200173,A1,554,삼천동종점->에코스위첸,0
BR_TAGO_JUB305200174,A1,559,코아루2차->서부시장,0
BR_TAGO_JUB305200566,A1,9,송천동종점->송천동종점,0
BR_TAGO_JUB305200567,A1,9,호성주공->송천동종점,0
BR_TAGO_JUB305200601,A1,79,금산사->전주동물원,0
BR_TAGO_JUB305200617,A1,350,평화동종점->삼례터미널,0
BR_TAGO_JUB305200618,A1,350,삼례터미널->평화동종점,0
BR_TAGO_JUB305200622,A1,559,에코스위첸->삼천동종점,0
BR_TAGO_JUB305200771,A1,56,평화동종점->구억마을,0
BR_TAGO_JUB305200826,A1,89,중인동->송천동종점,0
BR_TAGO_JUB305200828,A1,55,평화동종점->완주군청,0
BR_TAGO_JUB305200829,A1,55,완주군청->평화동종점,0
BR_TAGO_JUB305300238,A1,3-2,전주대학교->전북대학교.소나무한의원앞,0
BR_TAGO_JUB305300262,A1,3002,송천동종점->삼천동종점,0
BR_TAGO_JUB305300263,A1,3002,삼천동종점->송천동종점,0
BR_TAGO_KJB10,A1,송정19,,0
BR_TAGO_KJB100,A1,진월75,,0
BR_TAGO_KJB101,A1,송암31,,0
BR_TAGO_KJB102,A1,수완12,,0
BR_TAGO_KJB103,A1,송정100,,0
BR_TAGO_KJB104,A1,선운101(송산유원지),,0
BR_TAGO_KJB106,A1,두암81(무등파크.장등마을),,0
BR_TAGO_KJB108,A1,송정33,,0
BR_TAGO_KJB109,A1,좌석02,,0
BR_TAGO_KJB11,A1,첨단20,,0
BR_TAGO_KJB111,A1,송암68,,0
BR_TAGO_KJB112,A1,순환01B(계수초->운천저수지->조선대),,0
BR_TAGO_KJB114,A1,수완03,,0
BR_TAGO_KJB115,A1,선운14,,0
BR_TAGO_KJB116,A1,첨단22,,0
BR_TAGO_KJB117,A1,첨단23,,0
BR_TAGO_KJB118,A1,문흥53,,0
BR_TAGO_KJB119,A1,지원56,,0
BR_TAGO_KJB12,A1,지원25,,0
BR_TAGO_KJB120,A1,양산60,,0
BR_TAGO_KJB121,A1,충효188,,0
BR_TAGO_KJB123,A1,지원152(도웅리),,0
BR_TAGO_KJB125,A1,선운101(광주글로벌모터스),,0
BR_TAGO_KJB127,A1,상무62(상무역경유시청행),,0
BR_TAGO_KJB129,A1,두암81(각화초교.장등동),,0
BR_TAGO_KJB13,A1,매월26,,0
BR_TAGO_KJB130,A1,두암81(무등파크.장등동),,0
BR_TAGO_KJB131,A1,지원52-1,,0
BR_TAGO_KJB14,A1,봉선27,,0
BR_TAGO_KJB15,A1,일곡28,,0
BR_TAGO_KJB16,A1,송정29,,0
BR_TAGO_KJB17,A1,첨단30,,0
BR_TAGO_KJB18,A1,운림35,,0
BR_TAGO_KJB19,A1,봉선37,,0
BR_TAGO_KJB195,A1,마을720,,0
BR_TAGO_KJB20,A1,일곡38,,0
BR_TAGO_KJB201,A1,마을760,,0
BR_TAGO_KJB203,A1,마을700,,0
BR_TAGO_KJB208,A1,마을715(영어마을경유),,0
BR_TAGO_KJB209,A1,마을715,,0
BR_TAGO_KJB210,A1,마을777(평일운행),,0
BR_TAGO_KJB213,A1,마을788,,0
BR_TAGO_KJB23,A1,지원45,,0
BR_TAGO_KJB24,A1,송암47,,0
BR_TAGO_KJB25,A1,운림50,,0
BR_TAGO_KJB26,A1,운림51,,0
BR_TAGO_KJB27,A1,지원52,,0
BR_TAGO_KJB29,A1,운림54,,0
BR_TAGO_KJB3,A1,매월06,,0
BR_TAGO_KJB30,A1,금남55,,0
BR_TAGO_KJB31,A1,419,,0
BR_TAGO_KJB32,A1,금남57,,0
BR_TAGO_KJB33,A1,금남58,,0
BR_TAGO_KJB34,A1,금남59,,0
BR_TAGO_KJB35,A1,매월61,,0
BR_TAGO_KJB36,A1,상무62(시청경유상무역행),,0
BR_TAGO_KJB37,A1,상무63,,0
BR_TAGO_KJB38,A1,상무64,,0
BR_TAGO_KJB39,A1,유덕65,,0
BR_TAGO_KJB4,A1,진월07,,0
BR_TAGO_KJB40,A1,대촌69,,0
BR_TAGO_KJB41,A1,대촌70,,0
BR_TAGO_KJB42,A1,대촌71,,0
BR_TAGO_KJB43,A1,송암72,,0
BR_TAGO_KJB44,A1,송암73,,0
BR_TAGO_KJB47,A1,봉선76,,0
BR_TAGO_KJB48,A1,진월77,,0
BR_TAGO_KJB49,A1,진월78,,0
BR_TAGO_KJB5,A1,첨단09,,0
BR_TAGO_KJB50,A1,진월79,,0
BR_TAGO_KJB51,A1,문흥80,,0
BR_TAGO_KJB52,A1,두암81(각화초교.장등마을),,0
BR_TAGO_KJB54,A1,용봉83,,0
BR_TAGO_KJB55,A1,용전84,,0
BR_TAGO_KJB56,A1,용전85,,0
BR_TAGO_KJB57,A1,용전86,,0
BR_TAGO_KJB58,A1,석곡87,,0
BR_TAGO_KJB59,A1,임곡89,,0
BR_TAGO_KJB6,A1,지원15,,0
BR_TAGO_KJB60,A1,임곡90,,0
BR_TAGO_KJB61,A1,임곡91,,0
BR_TAGO_KJB62,A1,첨단92,,0
BR_TAGO_KJB64,A1,첨단94,,0
BR_TAGO_KJB65,A1,첨단95,,0
BR_TAGO_KJB66,A1,송정96,,0
BR_TAGO_KJB68,A1,송정98,,0
BR_TAGO_KJB69,A1,송정99,,0
BR_TAGO_KJB7,A1,매월16,,0
BR_TAGO_KJB72,A1,지원152(능주역),,0
BR_TAGO_KJB73,A1,대촌170,,0
BR_TAGO_KJB74,A1,진월177,,0
BR_TAGO_KJB76,A1,두암181,,0
BR_TAGO_KJB77,A1,용전184,,0
BR_TAGO_KJB78,A1,충효187,,0
BR_TAGO_KJB79,A1,첨단192,,0
BR_TAGO_KJB8,A1,진월17,,0
BR_TAGO_KJB80,A1,첨단193,,0
BR_TAGO_KJB81,A1,진곡196,,0
BR_TAGO_KJB82,A1,송정197,,0
BR_TAGO_KJB83,A1,대촌270,,0
BR_TAGO_KJB84,A1,임곡290,,0
BR_TAGO_KJB85,A1,송정296,,0
BR_TAGO_KJB86,A1,518,,0
BR_TAGO_KJB87,A1,1187,,0
BR_TAGO_KJB88,A1,금호36,,0
BR_TAGO_KJB9,A1,문흥18,,0
BR_TAGO_KJB90,A1,문흥39,,0
BR_TAGO_KJB91,A1,송암74,,0
BR_TAGO_KJB92,A1,첨단40,,0
BR_TAGO_KJB93,A1,송정97,,0
BR_TAGO_KJB94,A1,송정93,,0
BR_TAGO_KJB95,A1,금호46,,0
BR_TAGO_KJB96,A1,일곡10,,0
BR_TAGO_KJB98,A1,수완49,,0
BR_TAGO_KUB352000003,A1,11,_입석_터미널-통일전-불국사-보문-터미널,0
BR_TAGO_KUB352000004,A1,12,-,0
BR_TAGO_KUB352000006,A1,16,_터미널-상리마을-보문-손곡-신평마을-터미널,0
BR_TAGO_KUB352000007,A1,16,_터미널-보문-손곡-보문-터미널,0
BR_TAGO_KUB352000008,A1,16,_터미널-상리마을-보문-손곡-경주월드-상리마을-터미널,0
BR_TAGO_KUB352000010,A1,18,-,0
BR_TAGO_KUB352000011,A1,18-1,-,0
BR_TAGO_KUB352000013,A1,30,-,0
BR_TAGO_KUB352000014,A1,31,-,0
BR_TAGO_KUB352000016,A1,40,-,0
BR_TAGO_KUB352000018,A1,41,-,0
BR_TAGO_KUB352000020,A1,50,_기본,0
BR_TAGO_KUB352000021,A1,51,_기본,0
BR_TAGO_KUB352000022,A1,60,_기본,0
BR_TAGO_KUB352000023,A1,61,_기본,0
BR_TAGO_KUB352000024,A1,70,_기본,0
BR_TAGO_KUB352000025,A1,100,-,0
BR_TAGO_KUB352000026,A1,100-1,-,0
BR_TAGO_KUB352000027,A1,130,_어일-홍계-어일,0
BR_TAGO_KUB352000029,A1,130,_어일-죽전-어일,0
BR_TAGO_KUB352000030,A1,130,_어일-대본-감포-대본-어일,0
BR_TAGO_KUB352000031,A1,150,_터미널-어일-양남-어일-터미널,0
BR_TAGO_KUB352000032,A1,150-1,_터미널-보문-양남-보문-터미널,0
BR_TAGO_KUB352000033,A1,150-1,_양남-양북X-경주월드-터미널,0
BR_TAGO_KUB352000035,A1,152,-,0
BR_TAGO_KUB352000036,A1,153,_양남-입실-코아루APT-터미널,0
BR_TAGO_KUB352000037,A1,154,-,0
BR_TAGO_KUB352000038,A1,200,_터미널-안강LH아파트-기계,0
BR_TAGO_KUB352000039,A1,201,_터미널-안강-원당,0
BR_TAGO_KUB352000040,A1,202,_터미널-두류1리,0
BR_TAGO_KUB352000041,A1,203,_(일반)옥산서원-양동마을-터미널,0
BR_TAGO_KUB352000042,A1,205,_터미널-안강-하곡,0
BR_TAGO_KUB352000043,A1,206,_기본,0
BR_TAGO_KUB352000044,A1,206,_터미널-안강-전마을,0
BR_TAGO_KUB352000046,A1,206,_터미널-안강풍산아파트,0
BR_TAGO_KUB352000048,A1,207,_경주터미널-강동-안강LH아파트,0
BR_TAGO_KUB352000049,A1,208,_터미널-안강-강교,0
BR_TAGO_KUB352000050,A1,208,_강교-안강-터미널,0
BR_TAGO_KUB352000052,A1,210,_터미널-동국대-한동-터미널,0
BR_TAGO_KUB352000054,A1,212,_터미널-근계-터미널,0
BR_TAGO_KUB352000055,A1,216,_터미널-검단-덕고개-선리치-터미널,0
BR_TAGO_KUB352000056,A1,216,_터미널-사방역-터미널,0
BR_TAGO_KUB352000057,A1,100-1,_터미널-감포종점,0
BR_TAGO_KUB352000058,A1,100,_터미널-감포종점,0
BR_TAGO_KUB352000059,A1,217,_터미널-안강-왕신-안강-강동-터미널,0
BR_TAGO_KUB352000061,A1,604,_터미널-영지-입실-제네-옥룡암-터미널,0
BR_TAGO_KUB352000062,A1,604,_터미널-영지-제네-모화-제네-옥룡암-터미널,0
BR_TAGO_KUB352000063,A1,604,_터미널-옥룡암-영지-제네-입실-제네-옥룡암-터미널,0
BR_TAGO_KUB352000064,A1,222,-,0
BR_TAGO_KUB352000065,A1,230,_터미널-남사-터미널,0
BR_TAGO_KUB352000066,A1,231,_터미널_내태-터미널,0
BR_TAGO_KUB352000067,A1,231,_터미널-내태(디자인고경유)-터미널,0
BR_TAGO_KUB352000068,A1,232,_터미널-나원-터미널,0
BR_TAGO_KUB352000073,A1,252,_7회차_안강LH-달성-양동마을-안강LH,0
BR_TAGO_KUB352000074,A1,252,_4회차_안강LH-양동마을-달성-안강LH,0
BR_TAGO_KUB352000076,A1,252,_5회차_안강-국당-오금-안강,0
BR_TAGO_KUB352000080,A1,260,_터미널-위덕대-터미널,0
BR_TAGO_KUB352000081,A1,270,_터미널-현진에버빌-신당3리-현진에버빌-터미널,0
BR_TAGO_KUB352000082,A1,271,_터미널-현진에버빌-한백이마을-오야-모아-현진에버빌-터미널,0
BR_TAGO_KUB352000083,A1,272,_터미널-화산-터미널,0
BR_TAGO_KUB352000084,A1,272,_터미널(천북공단경유)-화산-터미널,0
BR_TAGO_KUB352000085,A1,273,_터미널-황성동-현진에버빌-신당1리-현진에버빌-황성동-터미널,0
BR_TAGO_KUB352000086,A1,275,_터미널-현진에버빌-갈곡-성지-동산-현진에버빌-터미널,0
BR_TAGO_KUB352000087,A1,275,_터미널-현진에버빌-성지-갈곡-현진에버빌-터미널,0
BR_TAGO_KUB352000088,A1,277,_터미널-현진에버빌-덕천-물천종점-현진에버빌-터미널,0
BR_TAGO_KUB352000096,A1,303,_기본,0
BR_TAGO_KUB352000099,A1,605,_경주터미널-석계-모화-경주터미널,0
BR_TAGO_KUB352000100,A1,100-1,_감포종점-터미널,0
BR_TAGO_KUB352000101,A1,330,_성동시장-망성.화곡-시내,0
BR_TAGO_KUB352000102,A1,332,_기본,0
BR_TAGO_KUB352000103,A1,334,_성동시장-방내-시내(기본),0
BR_TAGO_KUB352000109,A1,338,_터미널-가척-시내,0
BR_TAGO_KUB352000111,A1,350,_기본,0
BR_TAGO_KUB352000112,A1,351,_기본,0
BR_TAGO_KUB352000113,A1,352,-,0
BR_TAGO_KUB352000114,A1,355,-,0
BR_TAGO_KUB352000115,A1,356,-,0
BR_TAGO_KUB352000116,A1,357,-,0
BR_TAGO_KUB352000117,A1,500,_기본,0
BR_TAGO_KUB352000118,A1,502,-,0
BR_TAGO_KUB352000121,A1,505,_터미널-박달-터미널,0
BR_TAGO_KUB352000122,A1,505,_터미널-박달(학동경유)-터미널,0
BR_TAGO_KUB352000123,A1,506,_터미널-명계-터미널,0
BR_TAGO_KUB352000124,A1,507,_터미널-구일(청두마을.안심)-덕천-터미널,0
BR_TAGO_KUB352000125,A1,507,_터미널-안심-구일-덕천-터미널,0
BR_TAGO_KUB352000126,A1,507,_터미널-청두마을-안심-구일-덕천-터미널,0
BR_TAGO_KUB352000127,A1,508,_터미널-이조-입실-이조-터미널,0
BR_TAGO_KUB352000128,A1,600,_기본,0
BR_TAGO_KUB352000129,A1,601,-,0
BR_TAGO_KUB352000130,A1,602,_터미널-사리-신계-터미널(좌석),0
BR_TAGO_KUB352000131,A1,603,_터미널-제네2리-코아루-터미널,0
BR_TAGO_KUB352000132,A1,603,_터미널-제네1리-터미널,0
BR_TAGO_KUB352000133,A1,603,_터미널-코아루-제네1리-입실-제네2리-터미널,0
BR_TAGO_KUB352000134,A1,604,_터미널-옥룡암-영지-제네-모화-제네-옥룡암-터미널,0
BR_TAGO_KUB352000135,A1,605,_3회차,0
BR_TAGO_KUB352000137,A1,607,_터미널-입실-미소지움-구어-터미널,0
BR_TAGO_KUB352000138,A1,605,_터미널-입실-모화-석계,0
BR_TAGO_KUB352000139,A1,607,_터미널-수봉정-입실-미소지움-구어-입실-터미널,0
BR_TAGO_KUB352000140,A1,605,_석계회관 출발,0
BR_TAGO_KUB352000141,A1,607,_터미널-입실-미소지움-구어-입실-수봉정-터미널,0
BR_TAGO_KUB352000142,A1,607,_괘릉입구출발,0
BR_TAGO_KUB352000143,A1,605,_4회차,0
BR_TAGO_KUB352000144,A1,605,_터미널-석계-모화-개곡-터미널,0
BR_TAGO_KUB352000145,A1,609,_터미널-국태마을-신계-입실-녹동-입실-신계-국태마을-터미널,0
BR_TAGO_KUB352000147,A1,10,_터미널-보문-불국사-터미널,0
BR_TAGO_KUB352000148,A1,11,_터미널-통일전-불국사-보문-터미널,0
